#Digilent WaveForms Oscilloscope Record
#Device Name: Analog Discovery Studio
#Serial Number: SN:210415B1A0BE
#Date Time: 2026-09-16 14:22:41
#Sample rate: 1000Hz
#Samples: 15000
Time (s),Channel 1 (V),Channel 2 (V)
13.761000,1.582933,1.926544
13.762000,1.581550,1.908087
13.763000,1.579298,1.914206
13.764000,1.579577,1.908513
13.765000,1.582101,1.924693
13.766000,1.583153,1.918932
13.767000,1.579397,1.920139
13.768000,1.581137,1.911596
13.769000,1.579096,1.912471
13.770000,1.578835,1.913323
13.771000,1.578382,1.916464
13.772000,1.576046,1.925260
13.773000,1.580552,1.925487
13.774000,1.577926,1.915553
13.775000,1.577445,1.913442
13.776000,1.578996,1.926071
13.777000,1.577602,1.912265
13.778000,1.579382,1.919448
13.779000,1.577658,1.924550
13.780000,1.580385,1.917788
13.781000,1.575919,1.915171
13.782000,1.575391,1.924616
13.783000,1.577798,1.907348
13.784000,1.574772,1.922497
13.785000,1.579367,1.925918
13.786000,1.577538,1.920613
13.787000,1.574776,1.918669
13.788000,1.575190,1.918150
13.789000,1.574551,1.907527
13.790000,1.576347,1.921917
13.791000,1.573784,1.910719
13.792000,1.576984,1.920530
13.793000,1.571242,1.926949
13.794000,1.572256,1.927502
13.795000,1.572270,1.920107
13.796000,1.573615,1.903818
13.797000,1.574887,1.932928
13.798000,1.574676,1.930252
13.799000,1.573545,1.924820
13.800000,1.575740,1.904306
13.801000,1.571021,1.919139
13.802000,1.572792,1.917372
13.803000,1.573194,1.922218
13.804000,1.574021,1.930167
13.805000,1.572377,1.925161
13.806000,1.572574,1.918011
13.807000,1.572561,1.905159
13.808000,1.571612,1.911563
13.809000,1.569867,1.914860
13.810000,1.574683,1.916892
13.811000,1.573613,1.928845
13.812000,1.573454,1.926368
13.813000,1.571355,1.919649
13.814000,1.571900,1.917289
13.815000,1.574393,1.923084
13.816000,1.573048,1.934309
13.817000,1.571407,1.923584
13.818000,1.570514,1.929368
13.819000,1.570479,1.923364
13.820000,1.568697,1.921918
13.821000,1.572630,1.938352
13.822000,1.570106,1.915559
13.823000,1.572371,1.935013
13.824000,1.571357,1.924183
13.825000,1.570313,1.915247
13.826000,1.568952,1.919678
13.827000,1.571171,1.912638
13.828000,1.571101,1.915409
13.829000,1.570123,1.909229
13.830000,1.570372,1.907274
13.831000,1.567160,1.913178
13.832000,1.572115,1.922052
13.833000,1.571409,1.924349
13.834000,1.568873,1.917544
13.835000,1.570328,1.930673
13.836000,1.571911,1.903173
13.837000,1.569512,1.930510
13.838000,1.569837,1.915332
13.839000,1.568678,1.919267
13.840000,1.567791,1.918373
13.841000,1.569276,1.919752
13.842000,1.568512,1.916595
13.843000,1.567749,1.929059
13.844000,1.570052,1.914986
13.845000,1.567861,1.924978
13.846000,1.569530,1.924027
13.847000,1.570425,1.909203
13.848000,1.570719,1.931779
13.849000,1.571039,1.917393
13.850000,1.571414,1.909300
13.851000,1.572422,1.914901
13.852000,1.569218,1.929691
13.853000,1.569500,1.900701
13.854000,1.570298,1.924488
13.855000,1.570388,1.908463
13.856000,1.569222,1.912245
13.857000,1.570542,1.908410
13.858000,1.568735,1.919773
13.859000,1.569697,1.930417
13.860000,1.569831,1.928834
13.861000,1.569426,1.936547
13.862000,1.574731,1.918211
13.863000,1.565743,1.913489
13.864000,1.567711,1.924826
13.865000,1.570596,1.933006
13.866000,1.570226,1.930508
13.867000,1.571353,1.921550
13.868000,1.571076,1.919341
13.869000,1.571409,1.912570
13.870000,1.569390,1.918547
13.871000,1.568456,1.915683
13.872000,1.569680,1.923391
13.873000,1.571200,1.917722
13.874000,1.573049,1.917091
13.875000,1.572401,1.918007
13.876000,1.575764,1.926379
13.877000,1.572503,1.929113
13.878000,1.571904,1.924404
13.879000,1.573492,1.922227
13.880000,1.571881,1.923544
13.881000,1.568863,1.921950
13.882000,1.568905,1.917612
13.883000,1.571002,1.915056
13.884000,1.568598,1.924038
13.885000,1.572814,1.924736
13.886000,1.571855,1.929061
13.887000,1.574687,1.929730
13.888000,1.574331,1.924527
13.889000,1.570948,1.927135
13.890000,1.572963,1.903319
13.891000,1.574171,1.915689
13.892000,1.572196,1.919087
13.893000,1.574856,1.920401
13.894000,1.571994,1.911295
13.895000,1.573775,1.926901
13.896000,1.576666,1.928030
13.897000,1.575205,1.935285
13.898000,1.576114,1.915432
13.899000,1.573869,1.908790
13.900000,1.572489,1.913710
13.901000,1.572927,1.932690
13.902000,1.573835,1.920536
13.903000,1.574068,1.924617
13.904000,1.572922,1.923068
13.905000,1.576059,1.917781
13.906000,1.576848,1.917831
13.907000,1.576895,1.936743
13.908000,1.576976,1.929135
13.909000,1.574763,1.922724
13.910000,1.575254,1.930254
13.911000,1.577105,1.920204
13.912000,1.575697,1.925111
13.913000,1.575665,1.913301
13.914000,1.576957,1.924128
13.915000,1.577654,1.908559
13.916000,1.577312,1.921900
13.917000,1.576579,1.935292
13.918000,1.577550,1.911513
13.919000,1.577019,1.915084
13.920000,1.576956,1.927519
13.921000,1.577855,1.932182
13.922000,1.579728,1.914442
13.923000,1.575882,1.909565
13.924000,1.579721,1.917521
13.925000,1.578824,1.928239
13.926000,1.577995,1.928477
13.927000,1.577808,1.901972
13.928000,1.578667,1.922566
13.929000,1.581488,1.921608
13.930000,1.581669,1.914115
13.931000,1.584173,1.920930
13.932000,1.581884,1.900098
13.933000,1.582806,1.920469
13.934000,1.580507,1.918393
13.935000,1.579258,1.926752
13.936000,1.580132,1.921407
13.937000,1.581828,1.924633
13.938000,1.581594,1.916331
13.939000,1.584803,1.933166
13.940000,1.584053,1.925473
13.941000,1.582104,1.920151
13.942000,1.582862,1.922180
13.943000,1.581789,1.917790
13.944000,1.582786,1.926653
13.945000,1.583220,1.918258
13.946000,1.583467,1.932169
13.947000,1.585135,1.928355
13.948000,1.584913,1.916469
13.949000,1.587062,1.919095
13.950000,1.584183,1.929982
13.951000,1.586732,1.925916
13.952000,1.587377,1.904100
13.953000,1.587729,1.918622
13.954000,1.587746,1.919068
13.955000,1.587477,1.919336
13.956000,1.587642,1.922985
13.957000,1.589571,1.924844
13.958000,1.588837,1.919993
13.959000,1.588004,1.921779
13.960000,1.590300,1.908080
13.961000,1.590480,1.918996
13.962000,1.589080,1.922063
13.963000,1.590252,1.917953
13.964000,1.589903,1.912891
13.965000,1.589137,1.929186
13.966000,1.591950,1.924608
13.967000,1.592519,1.918532
13.968000,1.588029,1.924879
13.969000,1.591253,1.936117
13.970000,1.592890,1.913152
13.971000,1.594444,1.929760
13.972000,1.593563,1.929526
13.973000,1.592927,1.924649
13.974000,1.592483,1.920998
13.975000,1.594144,1.925175
13.976000,1.592204,1.927304
13.977000,1.594336,1.907095
13.978000,1.596120,1.923679
13.979000,1.594863,1.907026
13.980000,1.595298,1.919426
13.981000,1.598645,1.935485
13.982000,1.600592,1.906444
13.983000,1.597998,1.906012
13.984000,1.597955,1.912780
13.985000,1.598464,1.927551
13.986000,1.600974,1.920302
13.987000,1.597153,1.919306
13.988000,1.600566,1.913211
13.989000,1.600125,1.924762
13.990000,1.602549,1.925769
13.991000,1.598752,1.916711
13.992000,1.600829,1.922065
13.993000,1.599163,1.926726
13.994000,1.600471,1.918702
13.995000,1.602293,1.921394
13.996000,1.603096,1.918182
13.997000,1.602890,1.907385
13.998000,1.604482,1.940764
13.999000,1.603496,1.931413
14.000000,1.602406,1.912679
14.001000,1.605527,1.916452
14.002000,1.605536,1.916885
14.003000,1.605848,1.928666
14.004000,1.607819,1.934976
14.005000,1.607021,1.927419
14.006000,1.605893,1.936012
14.007000,1.606971,1.923568
14.008000,1.606576,1.920482
14.009000,1.607773,1.937036
14.010000,1.608475,1.911657
14.011000,1.607427,1.927368
14.012000,1.609895,1.926512
14.013000,1.608451,1.916620
14.014000,1.611140,1.923978
14.015000,1.611989,1.907086
14.016000,1.610903,1.938471
14.017000,1.612993,1.927681
14.018000,1.611610,1.929652
14.019000,1.611182,1.930920
14.020000,1.612949,1.920385
14.021000,1.615000,1.930304
14.022000,1.614621,1.933410
14.023000,1.614018,1.919078
14.024000,1.615130,1.912117
14.025000,1.615631,1.930811
14.026000,1.615728,1.913393
14.027000,1.615759,1.929528
14.028000,1.616864,1.919960
14.029000,1.618303,1.927466
14.030000,1.619161,1.917315
14.031000,1.617263,1.925331
14.032000,1.620213,1.923354
14.033000,1.620653,1.904581
14.034000,1.622061,1.926152
14.035000,1.621212,1.920811
14.036000,1.621035,1.929656
14.037000,1.622465,1.912209
14.038000,1.618312,1.938261
14.039000,1.616238,1.931158
14.040000,1.622159,1.922228
14.041000,1.621772,1.921179
14.042000,1.626000,1.929304
14.043000,1.625845,1.940747
14.044000,1.621595,1.919918
14.045000,1.623632,1.907614
14.046000,1.626187,1.910854
14.047000,1.626582,1.916601
14.048000,1.624991,1.942182
14.049000,1.626547,1.918655
14.050000,1.625764,1.934685
14.051000,1.628636,1.929404
14.052000,1.629720,1.918800
14.053000,1.630091,1.920714
14.054000,1.628593,1.926575
14.055000,1.631556,1.909754
14.056000,1.630096,1.923700
14.057000,1.630503,1.935743
14.058000,1.628317,1.916004
14.059000,1.631783,1.924089
14.060000,1.630141,1.929770
14.061000,1.631205,1.928686
14.062000,1.630853,1.921523
14.063000,1.631850,1.936822
14.064000,1.634044,1.926043
14.065000,1.634297,1.917519
14.066000,1.634021,1.922285
14.067000,1.633547,1.917212
14.068000,1.634972,1.925815
14.069000,1.636750,1.924311
14.070000,1.637416,1.930934
14.071000,1.637117,1.943429
14.072000,1.634131,1.919760
14.073000,1.638347,1.927978
14.074000,1.641812,1.917294
14.075000,1.639073,1.933958
14.076000,1.637104,1.934796
14.077000,1.643006,1.912527
14.078000,1.641978,1.916786
14.079000,1.642382,1.926378
14.080000,1.643362,1.927976
14.081000,1.640508,1.932342
14.082000,1.643343,1.927789
14.083000,1.643026,1.924144
14.084000,1.641815,1.915389
14.085000,1.643040,1.912142
14.086000,1.645556,1.941793
14.087000,1.645650,1.913046
14.088000,1.645737,1.929416
14.089000,1.647811,1.924807
14.090000,1.645750,1.926429
14.091000,1.648263,1.921705
14.092000,1.646743,1.929345
14.093000,1.648402,1.927957
14.094000,1.648528,1.933207
14.095000,1.647401,1.925440
14.096000,1.648167,1.908268
14.097000,1.649528,1.925842
14.098000,1.650045,1.918037
14.099000,1.649670,1.912831
14.100000,1.650707,1.932774
14.101000,1.653914,1.938239
14.102000,1.653019,1.911280
14.103000,1.654359,1.927827
14.104000,1.653852,1.919616
14.105000,1.651331,1.938023
14.106000,1.653063,1.935425
14.107000,1.651128,1.942241
14.108000,1.659606,1.933896
14.109000,1.655686,1.934019
14.110000,1.654974,1.913815
14.111000,1.657277,1.929502
14.112000,1.655914,1.925473
14.113000,1.658925,1.939989
14.114000,1.658974,1.935397
14.115000,1.659398,1.919570
14.116000,1.661265,1.915091
14.117000,1.658865,1.922482
14.118000,1.659569,1.919213
14.119000,1.659248,1.915051
14.120000,1.659871,1.922000
14.121000,1.663855,1.903790
14.122000,1.661618,1.929653
14.123000,1.663699,1.926537
14.124000,1.661683,1.935459
14.125000,1.665235,1.927279
14.126000,1.662920,1.926055
14.127000,1.664529,1.916522
14.128000,1.665237,1.912283
14.129000,1.663703,1.925597
14.130000,1.666438,1.931158
14.131000,1.667373,1.922988
14.132000,1.665865,1.919785
14.133000,1.667543,1.941417
14.134000,1.668200,1.937299
14.135000,1.669421,1.922044
14.136000,1.671426,1.923082
14.137000,1.670613,1.909059
14.138000,1.672281,1.932972
14.139000,1.673380,1.913548
14.140000,1.674265,1.923099
14.141000,1.672132,1.924525
14.142000,1.670753,1.926700
14.143000,1.669951,1.924346
14.144000,1.673395,1.934023
14.145000,1.673652,1.917303
14.146000,1.673389,1.911386
14.147000,1.672752,1.921694
14.148000,1.676361,1.930207
14.149000,1.676133,1.918788
14.150000,1.674988,1.908684
14.151000,1.676181,1.931412
14.152000,1.675470,1.925006
14.153000,1.678182,1.930469
14.154000,1.679691,1.918967
14.155000,1.676858,1.932728
14.156000,1.679962,1.931310
14.157000,1.679057,1.931687
14.158000,1.676541,1.922367
14.159000,1.679513,1.937899
14.160000,1.678167,1.940405
14.161000,1.681430,1.918076
14.162000,1.680653,1.929173
14.163000,1.680181,1.918502
14.164000,1.678136,1.928982
14.165000,1.684644,1.915157
14.166000,1.682350,1.937170
14.167000,1.683542,1.915592
14.168000,1.681151,1.924759
14.169000,1.683438,1.922094
14.170000,1.687449,1.917245
14.171000,1.685032,1.922228
14.172000,1.687628,1.913646
14.173000,1.687853,1.926802
14.174000,1.687326,1.913258
14.175000,1.686362,1.925189
14.176000,1.684838,1.924627
14.177000,1.686816,1.925977
14.178000,1.688715,1.923788
14.179000,1.689547,1.916724
14.180000,1.688682,1.917410
14.181000,1.690601,1.919160
14.182000,1.688215,1.923361
14.183000,1.690892,1.929984
14.184000,1.690387,1.920543
14.185000,1.690837,1.907560
14.186000,1.689661,1.930975
14.187000,1.691761,1.926617
14.188000,1.691358,1.928745
14.189000,1.692334,1.913068
14.190000,1.694215,1.927810
14.191000,1.692262,1.917919
14.192000,1.693845,1.932871
14.193000,1.694004,1.914286
14.194000,1.695579,1.921617
14.195000,1.695594,1.905187
14.196000,1.691999,1.934962
14.197000,1.696748,1.923321
14.198000,1.697779,1.931618
14.199000,1.696193,1.917950
14.200000,1.695118,1.913259
14.201000,1.696521,1.923810
14.202000,1.699103,1.921522
14.203000,1.699549,1.918462
14.204000,1.699839,1.911795
14.205000,1.700944,1.936480
14.206000,1.698904,1.921600
14.207000,1.699086,1.908624
14.208000,1.699371,1.927324
14.209000,1.699808,1.910979
14.210000,1.701270,1.940148
14.211000,1.700562,1.931606
14.212000,1.701072,1.920839
14.213000,1.703782,1.920234
14.214000,1.700965,1.926265
14.215000,1.702402,1.938370
14.216000,1.704884,1.932330
14.217000,1.701329,1.917606
14.218000,1.703824,1.925932
14.219000,1.702669,1.914466
14.220000,1.703239,1.919419
14.221000,1.703388,1.918805
14.222000,1.707339,1.922471
14.223000,1.705511,1.932154
14.224000,1.704212,1.915214
14.225000,1.707751,1.939711
14.226000,1.705473,1.921703
14.227000,1.705805,1.920734
14.228000,1.703626,1.928734
14.229000,1.708682,1.927091
14.230000,1.704951,1.914641
14.231000,1.707550,1.919100
14.232000,1.709203,1.917028
14.233000,1.708277,1.909732
14.234000,1.707949,1.925775
14.235000,1.708565,1.915785
14.236000,1.709923,1.909364
14.237000,1.708210,1.923588
14.238000,1.707793,1.925910
14.239000,1.710600,1.913577
14.240000,1.708283,1.931878
14.241000,1.708890,1.920181
14.242000,1.711627,1.921407
14.243000,1.710173,1.919026
14.244000,1.711238,1.913127
14.245000,1.709731,1.923913
14.246000,1.712105,1.912785
14.247000,1.712225,1.915426
14.248000,1.713317,1.934189
14.249000,1.716589,1.928122
14.250000,1.714748,1.915644
14.251000,1.712391,1.913348
14.252000,1.711928,1.921260
14.253000,1.713691,1.918220
14.254000,1.712051,1.933805
14.255000,1.715851,1.921730
14.256000,1.716149,1.915343
14.257000,1.716513,1.908451
14.258000,1.716907,1.932291
14.259000,1.715855,1.907229
14.260000,1.714840,1.925508
14.261000,1.715617,1.928030
14.262000,1.715055,1.936407
14.263000,1.718203,1.924091
14.264000,1.715094,1.909900
14.265000,1.716741,1.930482
14.266000,1.715294,1.919276
14.267000,1.713296,1.918608
14.268000,1.716503,1.929107
14.269000,1.717227,1.914509
14.270000,1.717697,1.921265
14.271000,1.719235,1.929029
14.272000,1.718936,1.931631
14.273000,1.718934,1.916346
14.274000,1.720768,1.920762
14.275000,1.718863,1.918380
14.276000,1.719949,1.918666
14.277000,1.720552,1.927684
14.278000,1.715006,1.918701
14.279000,1.719798,1.918490
14.280000,1.715672,1.916401
14.281000,1.720093,1.910863
14.282000,1.719506,1.932081
14.283000,1.720322,1.920139
14.284000,1.723670,1.935888
14.285000,1.719984,1.916762
14.286000,1.720311,1.917138
14.287000,1.721981,1.920794
14.288000,1.721456,1.916919
14.289000,1.722207,1.909304
14.290000,1.722305,1.922110
14.291000,1.720898,1.920263
14.292000,1.721184,1.929630
14.293000,1.722658,1.924301
14.294000,1.722540,1.923450
14.295000,1.720666,1.920456
14.296000,1.720128,1.921433
14.297000,1.723575,1.919765
14.298000,1.719759,1.922549
14.299000,1.724953,1.921434
14.300000,1.722685,1.922839
14.301000,1.725271,1.923089
14.302000,1.725090,1.923897
14.303000,1.723393,1.935113
14.304000,1.720946,1.912136
14.305000,1.722367,1.927514
14.306000,1.721607,1.918974
14.307000,1.722927,1.914262
14.308000,1.724716,1.914249
14.309000,1.724111,1.905845
14.310000,1.723374,1.919532
14.311000,1.725261,1.915300
14.312000,1.721955,1.915478
14.313000,1.722339,1.917524
14.314000,1.724137,1.907244
14.315000,1.726577,1.924651
14.316000,1.721376,1.916473
14.317000,1.722732,1.939636
14.318000,1.725022,1.900979
14.319000,1.723355,1.922253
14.320000,1.724670,1.916906
14.321000,1.722819,1.928650
14.322000,1.727376,1.922816
14.323000,1.724117,1.917239
14.324000,1.723502,1.922504
14.325000,1.727602,1.929283
14.326000,1.725488,1.933799
14.327000,1.725075,1.920194
14.328000,1.724884,1.926640
14.329000,1.723807,1.924158
14.330000,1.725307,1.908966
14.331000,1.724788,1.914113
14.332000,1.724108,1.934764
14.333000,1.724218,1.934660
14.334000,1.724858,1.911516
14.335000,1.727439,1.916699
14.336000,1.727721,1.912143
14.337000,1.726075,1.928447
14.338000,1.726829,1.922754
14.339000,1.724208,1.928047
14.340000,1.727264,1.925758
14.341000,1.724834,1.921620
14.342000,1.725733,1.901299
14.343000,1.721803,1.930752
14.344000,1.727360,1.918875
14.345000,1.724985,1.930201
14.346000,1.728138,1.916504
14.347000,1.726474,1.939592
14.348000,1.723640,1.904989
14.349000,1.724436,1.920779
14.350000,1.723339,1.927078
14.351000,1.724935,1.916597
14.352000,1.723974,1.924964
14.353000,1.724684,1.935774
14.354000,1.725350,1.921221
14.355000,1.722997,1.920021
14.356000,1.722166,1.928322
14.357000,1.727082,1.924139
14.358000,1.726649,1.921474
14.359000,1.724608,1.910593
14.360000,1.722131,1.918268
14.361000,1.723844,1.907825
14.362000,1.726977,1.929442
14.363000,1.722727,1.926266
14.364000,1.724134,1.906563
14.365000,1.725842,1.933223
14.366000,1.725562,1.898475
14.367000,1.723970,1.928638
14.368000,1.722954,1.925646
14.369000,1.722471,1.919320
14.370000,1.723940,1.929361
14.371000,1.725182,1.926863
14.372000,1.726178,1.926216
14.373000,1.725347,1.919498
14.374000,1.722682,1.916554
14.375000,1.723224,1.933068
14.376000,1.723013,1.931712
14.377000,1.721427,1.925373
14.378000,1.723849,1.929331
14.379000,1.724631,1.935801
14.380000,1.720507,1.925075
14.381000,1.722855,1.909954
14.382000,1.722719,1.937621
14.383000,1.721863,1.922384
14.384000,1.721557,1.927288
14.385000,1.723397,1.924294
14.386000,1.721238,1.917945
14.387000,1.722723,1.913691
14.388000,1.721845,1.911579
14.389000,1.721369,1.923852
14.390000,1.720701,1.926204
14.391000,1.718079,1.908040
14.392000,1.720582,1.916096
14.393000,1.721781,1.925000
14.394000,1.722244,1.927457
14.395000,1.721792,1.907189
14.396000,1.719053,1.919793
14.397000,1.718964,1.920911
14.398000,1.720152,1.921642
14.399000,1.719253,1.924940
14.400000,1.723063,1.908255
14.401000,1.718363,1.916277
14.402000,1.721876,1.919999
14.403000,1.719855,1.931114
14.404000,1.717539,1.923363
14.405000,1.721172,1.922908
14.406000,1.721315,1.925169
14.407000,1.720162,1.930747
14.408000,1.719337,1.929407
14.409000,1.719176,1.912840
14.410000,1.715879,1.920236
14.411000,1.720452,1.914794
14.412000,1.717219,1.924261
14.413000,1.717944,1.914651
14.414000,1.719414,1.914239
14.415000,1.717059,1.907875
14.416000,1.720658,1.916238
14.417000,1.716587,1.925809
14.418000,1.718309,1.905969
14.419000,1.716574,1.910319
14.420000,1.715029,1.933577
14.421000,1.712700,1.919480
14.422000,1.716598,1.924019
14.423000,1.713246,1.913840
14.424000,1.712932,1.917417
14.425000,1.715409,1.930597
14.426000,1.715273,1.934745
14.427000,1.711203,1.923125
14.428000,1.714537,1.926543
14.429000,1.715522,1.909875
14.430000,1.713887,1.933808
14.431000,1.714192,1.910826
14.432000,1.711662,1.908277
14.433000,1.714435,1.923055
14.434000,1.714291,1.916391
14.435000,1.710799,1.915042
14.436000,1.710114,1.930988
14.437000,1.710181,1.921778
14.438000,1.711095,1.911752
14.439000,1.711504,1.923024
14.440000,1.710880,1.914941
14.441000,1.710702,1.922635
14.442000,1.712891,1.927202
14.443000,1.709103,1.920482
